,name,index,missrate,cpi
0,fft_5_7_3_3_5_6.txt,5 _ 7 _ 3 _ 3 _ 5 _ 6,0.018289526611097125,1.047095
1,fft_5_7_4_6_8_8.txt,5 _ 7 _ 4 _ 6 _ 8 _ 8,0.1411640933776906,1.202511
2,fft_5_7_5_5_5_7.txt,5 _ 7 _ 5 _ 5 _ 5 _ 7,0.018289526611097125,1.047095
3,fft_5_7_5_7_8_8.txt,5 _ 7 _ 5 _ 7 _ 8 _ 8,0.018289526611097125,1.047095
4,fft_5_7_8_8_9_9.txt,5 _ 7 _ 8 _ 8 _ 9 _ 9,0.018289526611097125,1.047095
5,fft_6_8_3_3_4_4.txt,6 _ 8 _ 3 _ 3 _ 4 _ 4,0.04135321035524256,1.110552
6,fft_6_8_4_5_5_5.txt,6 _ 8 _ 4 _ 5 _ 5 _ 5,0.03110615547181009,1.08037
7,fft_6_8_4_6_6_7.txt,6 _ 8 _ 4 _ 6 _ 6 _ 7,0.026469027869328563,1.067724
8,fft_6_8_4_6_7_8.txt,6 _ 8 _ 4 _ 6 _ 7 _ 8,0.02507167792631795,1.063843
9,fft_6_8_5_5_7_9.txt,6 _ 8 _ 5 _ 5 _ 7 _ 9,0.02562019150870024,1.06522
10,fft_6_8_6_6_6_8.txt,6 _ 8 _ 6 _ 6 _ 6 _ 8,0.02616582633801555,1.066879
11,fft_6_8_6_7_8_8.txt,6 _ 8 _ 6 _ 7 _ 8 _ 8,0.024321635616941548,1.061823
12,fft_6_8_8_8_9_9.txt,6 _ 8 _ 8 _ 8 _ 9 _ 9,0.023712116284247183,1.060364
13,fft_6_8_9_9_9_9.txt,6 _ 8 _ 9 _ 9 _ 9 _ 9,0.02426901216198787,1.061878
14,fft_7_6_3_4_6_6.txt,7 _ 6 _ 3 _ 4 _ 6 _ 6,0.018289526611097125,1.047095
15,fft_7_6_4_4_6_6.txt,7 _ 6 _ 4 _ 4 _ 6 _ 6,0.018289526611097125,1.047095
16,fft_7_6_5_5_7_7.txt,7 _ 6 _ 5 _ 5 _ 7 _ 7,0.018289526611097125,1.047095
17,fft_7_6_5_6_6_7.txt,7 _ 6 _ 5 _ 6 _ 6 _ 7,0.018289526611097125,1.047095
18,fft_7_6_7_7_7_9.txt,7 _ 6 _ 7 _ 7 _ 7 _ 9,0.018289526611097125,1.047095
19,fft_7_7_5_7_7_7.txt,7 _ 7 _ 5 _ 7 _ 7 _ 7,0.018289526611097125,1.047095
20,fft_7_7_6_6_7_9.txt,7 _ 7 _ 6 _ 6 _ 7 _ 9,0.018289526611097125,1.047095
21,fft_7_7_7_7_8_9.txt,7 _ 7 _ 7 _ 7 _ 8 _ 9,0.018289526611097125,1.047095
22,fft_7_8_3_3_4_4.txt,7 _ 8 _ 3 _ 3 _ 4 _ 4,0.018289526611097125,1.047095
23,fft_7_8_3_3_4_6.txt,7 _ 8 _ 3 _ 3 _ 4 _ 6,0.018289526611097125,1.047095
24,fft_7_8_3_3_5_5.txt,7 _ 8 _ 3 _ 3 _ 5 _ 5,0.018289526611097125,1.047095
25,fft_7_8_4_4_4_6.txt,7 _ 8 _ 4 _ 4 _ 4 _ 6,0.018289526611097125,1.047095
26,fft_7_8_4_5_5_6.txt,7 _ 8 _ 4 _ 5 _ 5 _ 6,0.018289526611097125,1.047095
27,fft_7_8_4_5_7_7.txt,7 _ 8 _ 4 _ 5 _ 7 _ 7,0.018289526611097125,1.047095
28,fft_7_8_5_5_5_5.txt,7 _ 8 _ 5 _ 5 _ 5 _ 5,0.018289526611097125,1.047095
29,fft_7_8_5_7_7_7.txt,7 _ 8 _ 5 _ 7 _ 7 _ 7,0.018289526611097125,1.047095
30,fft_8_5_3_3_4_6.txt,8 _ 5 _ 3 _ 3 _ 4 _ 6,0.018289526611097125,1.047095
31,fft_8_5_3_3_5_7.txt,8 _ 5 _ 3 _ 3 _ 5 _ 7,0.018289526611097125,1.047095
32,fft_8_5_3_5_6_7.txt,8 _ 5 _ 3 _ 5 _ 6 _ 7,0.018289526611097125,1.047095
33,fft_8_5_3_5_7_7.txt,8 _ 5 _ 3 _ 5 _ 7 _ 7,0.018289526611097125,1.047095
34,fft_8_5_4_5_6_7.txt,8 _ 5 _ 4 _ 5 _ 6 _ 7,0.018289526611097125,1.047095
35,fft_8_5_4_5_7_7.txt,8 _ 5 _ 4 _ 5 _ 7 _ 7,0.018289526611097125,1.047095
36,fft_8_8_3_5_5_5.txt,8 _ 8 _ 3 _ 5 _ 5 _ 5,0.018289526611097125,1.047095
37,fft_8_8_5_5_5_7.txt,8 _ 8 _ 5 _ 5 _ 5 _ 7,0.018289526611097125,1.047095
38,fft_8_8_5_6_7_7.txt,8 _ 8 _ 5 _ 6 _ 7 _ 7,0.018289526611097125,1.047095
39,fft_8_8_5_6_8_9.txt,8 _ 8 _ 5 _ 6 _ 8 _ 9,0.018289526611097125,1.047095
40,fft_8_8_6_7_8_8.txt,8 _ 8 _ 6 _ 7 _ 8 _ 8,0.018289526611097125,1.047095
41,fft_8_9_3_4_4_4.txt,8 _ 9 _ 3 _ 4 _ 4 _ 4,0.018289526611097125,1.047095
42,fft_8_9_3_5_7_7.txt,8 _ 9 _ 3 _ 5 _ 7 _ 7,0.018289526611097125,1.047095
43,fft_8_9_4_4_4_5.txt,8 _ 9 _ 4 _ 4 _ 4 _ 5,0.018289526611097125,1.047095
44,fft_8_9_5_7_7_8.txt,8 _ 9 _ 5 _ 7 _ 7 _ 8,0.018289526611097125,1.047095
45,fft_8_9_5_7_9_9.txt,8 _ 9 _ 5 _ 7 _ 9 _ 9,0.018289526611097125,1.047095
46,fft_8_9_7_7_7_7.txt,8 _ 9 _ 7 _ 7 _ 7 _ 7,0.018289526611097125,1.047095
47,fft_10_9_3_3_5_6.txt,1 0 _ 9 _ 3 _ 3 _ 5 _ 6,0.018289526611097125,1.047095
48,fft_10_9_3_5_5_5.txt,1 0 _ 9 _ 3 _ 5 _ 5 _ 5,0.018289526611097125,1.047095
49,fft_10_9_8_8_8_8.txt,1 0 _ 9 _ 8 _ 8 _ 8 _ 8,0.018289526611097125,1.047095
50,fft_15_6_3_3_5_5.txt,1 5 _ 6 _ 3 _ 3 _ 5 _ 5,0.018289526611097125,1.047095
51,fft_15_6_3_3_5_7.txt,1 5 _ 6 _ 3 _ 3 _ 5 _ 7,0.018289526611097125,1.047095
52,fft_15_6_4_5_6_8.txt,1 5 _ 6 _ 4 _ 5 _ 6 _ 8,0.018289526611097125,1.047095
53,fft_15_6_5_7_7_8.txt,1 5 _ 6 _ 5 _ 7 _ 7 _ 8,0.018289526611097125,1.047095
54,fft_15_7_3_3_4_5.txt,1 5 _ 7 _ 3 _ 3 _ 4 _ 5,0.018289526611097125,1.047095
55,fft_15_7_3_3_5_5.txt,1 5 _ 7 _ 3 _ 3 _ 5 _ 5,0.018289526611097125,1.047095
56,fft_15_7_4_4_6_8.txt,1 5 _ 7 _ 4 _ 4 _ 6 _ 8,0.018289526611097125,1.047095
57,fft_15_7_4_5_5_6.txt,1 5 _ 7 _ 4 _ 5 _ 5 _ 6,0.018289526611097125,1.047095
58,fft_15_7_5_5_5_7.txt,1 5 _ 7 _ 5 _ 5 _ 5 _ 7,0.018289526611097125,1.047095
59,fft_15_7_6_7_7_8.txt,1 5 _ 7 _ 6 _ 7 _ 7 _ 8,0.018289526611097125,1.047095
60,fft_15_7_7_9_9_9.txt,1 5 _ 7 _ 7 _ 9 _ 9 _ 9,0.018289526611097125,1.047095
61,fft_15_9_4_5_7_9.txt,1 5 _ 9 _ 4 _ 5 _ 7 _ 9,0.018289526611097125,1.047095
62,fft_15_9_5_6_7_8.txt,1 5 _ 9 _ 5 _ 6 _ 7 _ 8,0.018289526611097125,1.047095
63,fft_15_9_7_7_7_7.txt,1 5 _ 9 _ 7 _ 7 _ 7 _ 7,0.018289526611097125,1.047095
64,fft_15_9_7_7_8_9.txt,1 5 _ 9 _ 7 _ 7 _ 8 _ 9,0.018289526611097125,1.047095
65,fft_5_7_8_8_9_11.txt,5 _ 7 _ 8 _ 8 _ 9 _ 1 1,0.018289526611097125,1.047095
66,fft_6_10_3_3_5_7.txt,6 _ 1 0 _ 3 _ 3 _ 5 _ 7,0.020222559270550507,1.051571
67,fft_6_10_5_7_7_7.txt,6 _ 1 0 _ 5 _ 7 _ 7 _ 7,0.01621534571784341,1.041602
68,fft_6_11_3_3_5_7.txt,6 _ 1 1 _ 3 _ 3 _ 5 _ 7,0.017266301245010867,1.044324
69,fft_6_11_3_4_4_4.txt,6 _ 1 1 _ 3 _ 4 _ 4 _ 4,0.025341587631025286,1.06442
70,fft_6_11_4_5_6_8.txt,6 _ 1 1 _ 4 _ 5 _ 6 _ 8,0.015048720696096852,1.038944
71,fft_6_11_4_6_6_7.txt,6 _ 1 1 _ 4 _ 6 _ 6 _ 7,0.015487121820188743,1.039868
72,fft_6_11_5_6_7_7.txt,6 _ 1 1 _ 5 _ 6 _ 7 _ 7,0.01522806147422884,1.039407
73,fft_6_11_5_7_7_7.txt,6 _ 1 1 _ 5 _ 7 _ 7 _ 7,0.015085108519888696,1.039071
74,fft_6_11_5_7_7_9.txt,6 _ 1 1 _ 5 _ 7 _ 7 _ 9,0.014628073090049492,1.037957
75,fft_6_11_5_7_8_8.txt,6 _ 1 1 _ 5 _ 7 _ 8 _ 8,0.014473754831960325,1.037588
76,fft_6_11_5_7_8_9.txt,6 _ 1 1 _ 5 _ 7 _ 8 _ 9,0.014304166228944506,1.037222
77,fft_6_11_6_6_8_8.txt,6 _ 1 1 _ 6 _ 6 _ 8 _ 8,0.014548094403093823,1.037791
78,fft_6_11_6_6_8_9.txt,6 _ 1 1 _ 6 _ 6 _ 8 _ 9,0.01458581972257542,1.037824
79,fft_6_11_6_7_7_7.txt,6 _ 1 1 _ 6 _ 7 _ 7 _ 7,0.015072355933915628,1.039025
80,fft_6_11_6_7_7_8.txt,6 _ 1 1 _ 6 _ 7 _ 7 _ 8,0.014753425113292475,1.038237
81,fft_6_11_6_7_7_9.txt,6 _ 1 1 _ 6 _ 7 _ 7 _ 9,0.014589365153906773,1.037908
82,fft_6_8_7_7_9_11.txt,6 _ 8 _ 7 _ 7 _ 9 _ 1 1,0.02446475916915426,1.062335
83,fft_7_15_4_4_5_6.txt,7 _ 1 5 _ 4 _ 4 _ 5 _ 6,0.018289526611097125,1.047095
84,fft_7_15_4_6_7_7.txt,7 _ 1 5 _ 4 _ 6 _ 7 _ 7,0.018289526611097125,1.047095
85,fft_7_15_4_6_7_9.txt,7 _ 1 5 _ 4 _ 6 _ 7 _ 9,0.018289526611097125,1.047095
86,fft_7_15_5_6_6_6.txt,7 _ 1 5 _ 5 _ 6 _ 6 _ 6,0.018289526611097125,1.047095
87,fft_7_15_6_7_8_8.txt,7 _ 1 5 _ 6 _ 7 _ 8 _ 8,0.018289526611097125,1.047095
88,fft_7_15_7_7_9_9.txt,7 _ 1 5 _ 7 _ 7 _ 9 _ 9,0.018289526611097125,1.047095
89,fft_7_6_5_6_8_10.txt,7 _ 6 _ 5 _ 6 _ 8 _ 1 0,0.018289526611097125,1.047095
90,fft_7_6_6_7_9_10.txt,7 _ 6 _ 6 _ 7 _ 9 _ 1 0,0.018289526611097125,1.047095
91,fft_7_6_8_8_8_10.txt,7 _ 6 _ 8 _ 8 _ 8 _ 1 0,0.018289526611097125,1.047095
92,fft_7_6_8_9_9_11.txt,7 _ 6 _ 8 _ 9 _ 9 _ 1 1,0.018289526611097125,1.047095
93,fft_7_7_6_6_8_10.txt,7 _ 7 _ 6 _ 6 _ 8 _ 1 0,0.018289526611097125,1.047095
94,fft_7_7_6_8_8_10.txt,7 _ 7 _ 6 _ 8 _ 8 _ 1 0,0.018289526611097125,1.047095
95,fft_7_8_5_7_8_10.txt,7 _ 8 _ 5 _ 7 _ 8 _ 1 0,0.018289526611097125,1.047095
96,fft_7_8_5_7_9_10.txt,7 _ 8 _ 5 _ 7 _ 9 _ 1 0,0.018289526611097125,1.047095
97,fft_7_8_5_7_9_11.txt,7 _ 8 _ 5 _ 7 _ 9 _ 1 1,0.018289526611097125,1.047095
98,fft_7_8_6_7_9_11.txt,7 _ 8 _ 6 _ 7 _ 9 _ 1 1,0.018289526611097125,1.047095
99,fft_7_8_6_8_9_10.txt,7 _ 8 _ 6 _ 8 _ 9 _ 1 0,0.018289526611097125,1.047095
100,fft_7_8_7_8_8_10.txt,7 _ 8 _ 7 _ 8 _ 8 _ 1 0,0.018289526611097125,1.047095
101,fft_7_8_7_8_9_11.txt,7 _ 8 _ 7 _ 8 _ 9 _ 1 1,0.018289526611097125,1.047095
102,fft_7_8_8_8_9_11.txt,7 _ 8 _ 8 _ 8 _ 9 _ 1 1,0.018289526611097125,1.047095
103,fft_8_12_3_3_5_7.txt,8 _ 1 2 _ 3 _ 3 _ 5 _ 7,0.018289526611097125,1.047095
104,fft_8_12_3_5_5_6.txt,8 _ 1 2 _ 3 _ 5 _ 5 _ 6,0.018289526611097125,1.047095
105,fft_8_12_3_5_6_7.txt,8 _ 1 2 _ 3 _ 5 _ 6 _ 7,0.018289526611097125,1.047095
106,fft_8_12_4_6_6_8.txt,8 _ 1 2 _ 4 _ 6 _ 6 _ 8,0.018289526611097125,1.047095
107,fft_8_12_6_7_7_9.txt,8 _ 1 2 _ 6 _ 7 _ 7 _ 9,0.018289526611097125,1.047095
108,fft_8_13_3_4_5_6.txt,8 _ 1 3 _ 3 _ 4 _ 5 _ 6,0.018289526611097125,1.047095
109,fft_8_13_3_5_5_5.txt,8 _ 1 3 _ 3 _ 5 _ 5 _ 5,0.018289526611097125,1.047095
110,fft_8_13_4_4_5_5.txt,8 _ 1 3 _ 4 _ 4 _ 5 _ 5,0.018289526611097125,1.047095
111,fft_8_13_4_6_7_9.txt,8 _ 1 3 _ 4 _ 6 _ 7 _ 9,0.018289526611097125,1.047095
112,fft_8_15_3_5_7_8.txt,8 _ 1 5 _ 3 _ 5 _ 7 _ 8,0.018289526611097125,1.047095
113,fft_8_15_4_4_6_8.txt,8 _ 1 5 _ 4 _ 4 _ 6 _ 8,0.018289526611097125,1.047095
114,fft_8_15_4_6_6_7.txt,8 _ 1 5 _ 4 _ 6 _ 6 _ 7,0.018289526611097125,1.047095
115,fft_8_15_4_6_7_8.txt,8 _ 1 5 _ 4 _ 6 _ 7 _ 8,0.018289526611097125,1.047095
116,fft_8_15_5_5_6_6.txt,8 _ 1 5 _ 5 _ 5 _ 6 _ 6,0.018289526611097125,1.047095
117,fft_8_8_7_8_8_10.txt,8 _ 8 _ 7 _ 8 _ 8 _ 1 0,0.018289526611097125,1.047095
118,fft_8_8_8_9_9_11.txt,8 _ 8 _ 8 _ 9 _ 9 _ 1 1,0.018289526611097125,1.047095
119,fft_8_9_7_9_9_10.txt,8 _ 9 _ 7 _ 9 _ 9 _ 1 0,0.018289526611097125,1.047095
120,fft_10_10_4_6_7_8.txt,1 0 _ 1 0 _ 4 _ 6 _ 7 _ 8,0.018289526611097125,1.047095
121,fft_10_10_8_8_8_9.txt,1 0 _ 1 0 _ 8 _ 8 _ 8 _ 9,0.018289526611097125,1.047095
122,fft_10_12_5_6_6_8.txt,1 0 _ 1 2 _ 5 _ 6 _ 6 _ 8,0.018289526611097125,1.047095
123,fft_10_12_8_8_9_9.txt,1 0 _ 1 2 _ 8 _ 8 _ 9 _ 9,0.018289526611097125,1.047095
124,fft_10_13_3_3_4_6.txt,1 0 _ 1 3 _ 3 _ 3 _ 4 _ 6,0.018289526611097125,1.047095
125,fft_10_13_3_3_5_5.txt,1 0 _ 1 3 _ 3 _ 3 _ 5 _ 5,0.018289526611097125,1.047095
126,fft_10_13_3_4_5_7.txt,1 0 _ 1 3 _ 3 _ 4 _ 5 _ 7,0.018289526611097125,1.047095
127,fft_10_13_4_4_6_6.txt,1 0 _ 1 3 _ 4 _ 4 _ 6 _ 6,0.018289526611097125,1.047095
128,fft_10_13_5_5_5_6.txt,1 0 _ 1 3 _ 5 _ 5 _ 5 _ 6,0.018289526611097125,1.047095
129,fft_10_13_5_5_6_8.txt,1 0 _ 1 3 _ 5 _ 5 _ 6 _ 8,0.018289526611097125,1.047095
130,fft_10_13_5_6_7_9.txt,1 0 _ 1 3 _ 5 _ 6 _ 7 _ 9,0.018289526611097125,1.047095
131,fft_10_13_5_6_8_9.txt,1 0 _ 1 3 _ 5 _ 6 _ 8 _ 9,0.018289526611097125,1.047095
132,fft_10_13_6_6_7_9.txt,1 0 _ 1 3 _ 6 _ 6 _ 7 _ 9,0.018289526611097125,1.047095
133,fft_10_13_6_7_8_8.txt,1 0 _ 1 3 _ 6 _ 7 _ 8 _ 8,0.018289526611097125,1.047095
134,fft_10_13_7_8_8_9.txt,1 0 _ 1 3 _ 7 _ 8 _ 8 _ 9,0.018289526611097125,1.047095
135,fft_10_13_8_9_9_9.txt,1 0 _ 1 3 _ 8 _ 9 _ 9 _ 9,0.018289526611097125,1.047095
136,fft_10_14_3_4_6_6.txt,1 0 _ 1 4 _ 3 _ 4 _ 6 _ 6,0.018289526611097125,1.047095
137,fft_10_14_3_5_7_7.txt,1 0 _ 1 4 _ 3 _ 5 _ 7 _ 7,0.018289526611097125,1.047095
138,fft_10_14_4_6_6_8.txt,1 0 _ 1 4 _ 4 _ 6 _ 6 _ 8,0.018289526611097125,1.047095
139,fft_10_9_4_6_8_10.txt,1 0 _ 9 _ 4 _ 6 _ 8 _ 1 0,0.018289526611097125,1.047095
140,fft_10_9_5_7_9_11.txt,1 0 _ 9 _ 5 _ 7 _ 9 _ 1 1,0.018289526611097125,1.047095
141,fft_10_9_8_8_8_10.txt,1 0 _ 9 _ 8 _ 8 _ 8 _ 1 0,0.018289526611097125,1.047095
142,fft_15_10_3_4_4_6.txt,1 5 _ 1 0 _ 3 _ 4 _ 4 _ 6,0.018289526611097125,1.047095
143,fft_15_10_3_4_5_7.txt,1 5 _ 1 0 _ 3 _ 4 _ 5 _ 7,0.018289526611097125,1.047095
144,fft_15_10_3_5_5_7.txt,1 5 _ 1 0 _ 3 _ 5 _ 5 _ 7,0.018289526611097125,1.047095
145,fft_15_10_4_5_5_6.txt,1 5 _ 1 0 _ 4 _ 5 _ 5 _ 6,0.018289526611097125,1.047095
146,fft_15_10_4_5_6_7.txt,1 5 _ 1 0 _ 4 _ 5 _ 6 _ 7,0.018289526611097125,1.047095
147,fft_15_10_4_6_6_6.txt,1 5 _ 1 0 _ 4 _ 6 _ 6 _ 6,0.021216598319268698,1.061681
148,fft_15_10_5_5_6_6.txt,1 5 _ 1 0 _ 5 _ 5 _ 6 _ 6,0.018289526611097125,1.047095
149,fft_15_10_5_6_7_8.txt,1 5 _ 1 0 _ 5 _ 6 _ 7 _ 8,0.018289526611097125,1.047095
150,fft_15_12_3_5_5_6.txt,1 5 _ 1 2 _ 3 _ 5 _ 5 _ 6,0.018289526611097125,1.047095
151,fft_15_12_3_5_7_7.txt,1 5 _ 1 2 _ 3 _ 5 _ 7 _ 7,0.018289526611097125,1.047095
152,fft_15_12_4_4_5_6.txt,1 5 _ 1 2 _ 4 _ 4 _ 5 _ 6,0.018289526611097125,1.047095
153,fft_15_12_5_5_7_8.txt,1 5 _ 1 2 _ 5 _ 5 _ 7 _ 8,0.018289526611097125,1.047095
154,fft_15_12_6_6_8_8.txt,1 5 _ 1 2 _ 6 _ 6 _ 8 _ 8,0.018289526611097125,1.047095
155,fft_15_6_7_7_8_10.txt,1 5 _ 6 _ 7 _ 7 _ 8 _ 1 0,0.018289526611097125,1.047095
